customer_id,customer_name,product_id,price,product_name,category,purchase_location,city,transaction_date,quantity,payment_method,discount,email,phone,payment_status,transaction_id,revenue
1656,Brandon Powell,102,70000.0,Phone,Electronics,online,Chennai,2025-05-06,5,Card,0.35,Br****@gmail.com,932****606,successful,4379,227500.0
1486,Nancy Hart,102,70000.0,Phone,Electronics,online,Mumbai,2026-10-04,1,Cash,0.15,Na****@outlook.com,652****390,successful,4380,59500.0
1769,Jennifer Fisher,103,1300.0,Shirt,Clothing,offline,Delhi,2026-02-20,2,Cash,0.2,Je****@yahoo.com,805****366,successful,4381,2080.0
1398,Nancy Howell,110,45000.0,Microwave,Home Appliances,online,Bangalore,2026-03-15,5,Card,0.15,Na****@gmail.com,899****413,successful,4382,191250.0
1882,Mary Boyer,102,70000.0,Phone,Electronics,offline,Mumbai,2025-05-08,-1,Card,0.25,Ma****@gmail.com,740****503,successful,4383,-52500.0
1283,Dwayne Newman,110,45000.0,Microwave,Home Appliances,offline,Hyderabad,2025-06-18,2,NetBanking,0.15,Dw****@outlook.com,831****973,successful,4384,76500.0
1635,Joseph Lee,105,45000.0,TV,Electronics,offline,Mumbai,2025-11-09,2,NetBanking,0.05,Jo****@gmail.com,758****795,successful,4385,85500.0
1571,Carly Fox,110,45000.0,Microwave,Home Appliances,online,Mumbai,2025-07-05,5,UPI,0.1,Ca****@gmail.com,758****127,successful,4386,202500.0
1241,Maureen Daniels,108,15000.0,Mixer Grinder,Home Appliances,online,Bangalore,2025-12-26,-2,NetBanking,0.3,Ma****@yahoo.com,688****741,successful,4387,-21000.0
1819,Karen Martin,104,8000.0,Shoes,Clothing,online,Hyderabad,2025-06-12,2,UPI,0.05,Ka****@yahoo.com,654****041,successful,4388,15200.0
1345,Alexander Clark,104,8000.0,Shoes,Clothing,online,Mumbai,2025-11-14,5,Card,0.2,Al****@yahoo.com,899****317,successful,4389,32000.0
1592,Stephanie Buchanan,104,8000.0,Shoes,Clothing,offline,Chennai,2026-11-02,5,UPI,0.1,St****@outlook.com,954****868,successful,4390,36000.0
1163,Adriana Saunders,104,8000.0,Shoes,Clothing,offline,Mumbai,2025-07-16,3,NetBanking,0.15,Ad****@outlook.com,800****902,successful,4391,20400.0
1836,Valerie Hayes,105,45000.0,TV,Electronics,offline,Chennai,2025-05-21,5,Card,0.25,Va****@gmail.com,962****769,successful,4392,168750.0
1921,Randy Thomas,108,15000.0,Mixer Grinder,Home Appliances,offline,Delhi,2026-01-20,1,Cash,0.3,Ra****@gmail.com,653****874,successful,4393,10500.0
1818,Brooke Miles,108,15000.0,Mixer Grinder,Home Appliances,offline,Hyderabad,2026-01-11,5,Cash,0.25,Br****@gmail.com,641****946,successful,4394,56250.0
1485,Thomas Jackson,105,45000.0,TV,Electronics,online,Mumbai,2025-08-17,1,Cash,0.15,Th****@yahoo.com,907****188,successful,4395,38250.0
1890,Kim Massey,102,70000.0,Phone,Electronics,online,Chennai,2025-07-06,2,Card,0.1,Ki****@gmail.com,612****813,successful,4396,126000.0
1607,Adrian Singleton,108,15000.0,Mixer Grinder,Home Appliances,offline,Mumbai,2025-11-01,2,Card,0.3,Ad****@yahoo.com,883****994,successful,4397,21000.0
1895,Teresa Anthony,106,80000.0,Sofa,Furniture,offline,Bangalore,2025-03-05,4,Cash,0.05,Te****@yahoo.com,832****425,successful,4398,304000.0
1759,Tamara Carter,104,8000.0,Shoes,Clothing,offline,Hyderabad,2026-03-27,2,UPI,0.4,Ta****@outlook.com,653****655,successful,4399,9600.0
1467,Darryl Coleman,108,15000.0,Mixer Grinder,Home Appliances,online,Mumbai,2026-03-01,1,Cash,0.35,Da****@gmail.com,809****430,successful,4400,9750.0
1274,Mark Castro,102,70000.0,Phone,Electronics,offline,Mumbai,2025-08-05,3,NetBanking,0.35,Ma****@outlook.com,942****362,successful,4401,136500.0
1006,Martin Williams,102,70000.0,Phone,Electronics,online,Mumbai,2025-07-19,5,UPI,0.2,Ma****@outlook.com,755****010,successful,4402,280000.0
1072,Morgan Moore,103,1300.0,Shirt,Clothing,offline,Hyderabad,2025-10-06,3,NetBanking,0.2,Mo****@gmail.com,828****092,successful,4403,3120.0
1470,Suzanne Miranda,106,80000.0,Sofa,Furniture,online,Chennai,2026-03-01,1,NetBanking,0.25,Su****@outlook.com,683****257,successful,4404,60000.0
1417,Michael Wade,107,50000.0,Dining Table,Furniture,online,Chennai,2025-09-19,2,UPI,0.35,Mi****@outlook.com,974****622,successful,4405,65000.0
1877,Elizabeth Barron,105,45000.0,TV,Electronics,offline,Mumbai,2026-03-18,3,Cash,0.1,El****@gmail.com,649****582,successful,4406,121500.0
1118,Darrell Thomas,110,45000.0,Microwave,Home Appliances,online,Bangalore,2025-09-17,3,Cash,0.2,Da****@gmail.com,841****466,successful,4407,108000.0
1150,Gary Williams,102,70000.0,Phone,Electronics,offline,Bangalore,2025-05-17,5,UPI,0.4,Ga****@outlook.com,650****828,successful,4408,210000.0
1865,Alicia Jackson,101,250000.0,Laptop,Electronics,online,Bangalore,2025-11-01,2,UPI,0.4,Al****@outlook.com,880****140,successful,4409,300000.0
1119,Valerie Hines,102,70000.0,Phone,Electronics,offline,Hyderabad,2025-07-18,1,NetBanking,0.3,Va****@outlook.com,780****395,successful,4410,49000.0
1270,Sara Randolph,102,70000.0,Phone,Electronics,offline,Mumbai,2025-04-26,5,NetBanking,0.4,Sa****@gmail.com,901****048,successful,4411,210000.0
1489,Kevin Hall,101,250000.0,Laptop,Electronics,online,Hyderabad,2025-08-22,1,NetBanking,0.3,Ke****@yahoo.com,688****713,successful,4412,175000.0
1317,Kathleen Ferrell,104,8000.0,Shoes,Clothing,offline,Delhi,2025-05-05,4,Card,0.05,Ka****@gmail.com,841****336,successful,4413,30400.0
1859,Joseph Herrera,110,45000.0,Microwave,Home Appliances,offline,Delhi,2025-10-11,4,NetBanking,0.35,Jo****@gmail.com,630****728,successful,4414,117000.0
1270,Sara Randolph,109,65000.0,Refrigerator,Home Appliances,online,Mumbai,2025-09-05,1,Card,0.05,Sa****@gmail.com,901****048,successful,4415,61750.0
1853,Tiffany Watts,106,80000.0,Sofa,Furniture,online,Delhi,2026-01-31,4,NetBanking,0.4,Ti****@outlook.com,730****954,successful,4416,192000.0
1466,Joyce Sims,108,15000.0,Mixer Grinder,Home Appliances,offline,Hyderabad,2025-04-20,1,NetBanking,0.3,Jo****@gmail.com,975****544,successful,4417,10500.0
1043,Kelly Johnson,104,8000.0,Shoes,Clothing,online,Bangalore,2025-06-03,2,Card,0.15,Ke****@outlook.com,691****890,successful,4418,13600.0
1603,Holly Wilson,107,50000.0,Dining Table,Furniture,online,Hyderabad,2025-12-28,2,NetBanking,0.1,Ho****@gmail.com,830****048,successful,4419,90000.0
1885,Emma Wolf,109,65000.0,Refrigerator,Home Appliances,online,Bangalore,2026-01-07,3,NetBanking,0.2,Em****@yahoo.com,778****263,successful,4420,156000.0
1098,Betty Mcclain,106,80000.0,Sofa,Furniture,offline,Bangalore,2026-02-28,1,UPI,0.15,Be****@gmail.com,853****821,successful,4421,68000.0
1761,Gina Nichols,108,15000.0,Mixer Grinder,Home Appliances,online,Chennai,2025-12-01,4,Card,0.35,Gi****@outlook.com,949****138,successful,4422,39000.0
1117,Jeremy Nichols,101,250000.0,Laptop,Electronics,offline,Bangalore,2026-02-27,1,Card,0.4,Je****@yahoo.com,939****350,successful,4423,150000.0
1100,John Jones,103,1300.0,Shirt,Clothing,online,Mumbai,2025-07-28,1,UPI,0.05,Jo****@outlook.com,923****682,successful,4424,1235.0
1515,Judy Bishop,108,15000.0,Mixer Grinder,Home Appliances,offline,Bangalore,2025-07-13,4,Card,0.3,Ju****@outlook.com,940****066,successful,4425,42000.0
1267,Thomas Crawford,109,65000.0,Refrigerator,Home Appliances,online,Bangalore,2026-04-15,1,Card,0.2,Th****@gmail.com,835****950,successful,4426,52000.0
1058,Edward Campbell,109,65000.0,Refrigerator,Home Appliances,offline,Bangalore,2025-04-19,2,NetBanking,0.05,Ed****@outlook.com,667****886,successful,4427,123500.0
1785,Mikayla Joyce,109,65000.0,Refrigerator,Home Appliances,offline,Chennai,2025-11-16,1,Card,0.3,Mi****@gmail.com,601****138,successful,4428,45500.0
1293,James Crawford,107,50000.0,Dining Table,Furniture,online,Hyderabad,2025-11-29,1,NetBanking,0.3,Ja****@yahoo.com,837****088,successful,4429,35000.0
1890,Kim Massey,106,80000.0,Sofa,Furniture,online,Chennai,2025-12-26,1,UPI,0.4,Ki****@gmail.com,612****813,successful,4430,48000.0
1447,Michele Wright,107,50000.0,Dining Table,Furniture,offline,Bangalore,2026-01-25,2,Cash,0.25,Mi****@gmail.com,775****079,successful,4431,75000.0
1540,Derek Brooks,108,15000.0,Mixer Grinder,Home Appliances,online,Hyderabad,2025-11-04,5,Cash,0.2,De****@gmail.com,866****281,successful,4432,60000.0
1685,Sonya Robertson,102,70000.0,Phone,Electronics,online,Hyderabad,2025-11-19,4,Card,0.2,So****@gmail.com,758****115,successful,4433,224000.0
1555,Daniel Burke,106,80000.0,Sofa,Furniture,online,Delhi,2025-10-27,5,NetBanking,0.2,Da****@gmail.com,745****377,successful,4434,320000.0
1499,Paula Mcbride,105,45000.0,TV,Electronics,online,Hyderabad,2026-03-04,4,Cash,0.25,Pa****@gmail.com,839****805,successful,4435,135000.0
1253,Dawn Ward,102,70000.0,Phone,Electronics,offline,Mumbai,2025-09-26,3,NetBanking,0.05,Da****@gmail.com,629****767,successful,4436,199500.0
1354,Jordan Donaldson,106,80000.0,Sofa,Furniture,offline,Bangalore,2025-12-28,5,Card,0.25,Jo****@gmail.com,706****732,successful,4437,300000.0
1575,Virginia Pacheco,107,50000.0,Dining Table,Furniture,offline,Chennai,2026-01-20,5,Cash,0.1,Vi****@gmail.com,935****456,successful,4438,225000.0
1584,Megan Cruz,101,250000.0,Laptop,Electronics,online,Mumbai,2025-07-03,1,Card,0.25,Me****@yahoo.com,698****564,successful,4439,187500.0
1233,Heather Reilly,110,45000.0,Microwave,Home Appliances,offline,Bangalore,2025-12-29,1,Card,0.3,He****@gmail.com,952****068,successful,4440,31499.999999999996
1373,Sarah Rodriguez,106,80000.0,Sofa,Furniture,online,Delhi,2025-01-07,1,Cash,0.35,Sa****@yahoo.com,886****901,successful,4441,52000.0
1306,Curtis Knight,110,45000.0,Microwave,Home Appliances,offline,Delhi,2025-10-18,4,Card,0.3,Cu****@gmail.com,635****389,successful,4442,125999.99999999999
1141,Roberta Boyd,108,15000.0,Mixer Grinder,Home Appliances,offline,Delhi,2026-08-02,3,UPI,0.35,Ro****@yahoo.com,712****128,successful,4443,29250.0
1492,Benjamin Thomas,101,250000.0,Laptop,Electronics,online,Chennai,2025-06-23,4,Card,0.4,Be****@outlook.com,776****609,successful,4444,600000.0
1333,Douglas Thompson,109,65000.0,Refrigerator,Home Appliances,online,Delhi,2025-06-28,2,UPI,0.15,Do****@outlook.com,650****146,successful,4445,110500.0
1961,Teresa Dalton,105,45000.0,TV,Electronics,online,Hyderabad,2026-02-26,4,Card,0.1,Te****@outlook.com,890****050,successful,4446,162000.0
1965,Ana Ross,101,250000.0,Laptop,Electronics,offline,Bangalore,2025-12-14,1,Cash,0.2,An****@gmail.com,685****396,successful,4447,200000.0
1470,Suzanne Miranda,104,8000.0,Shoes,Clothing,offline,Chennai,2025-05-17,5,NetBanking,0.1,Su****@outlook.com,683****257,successful,4448,36000.0
1996,Jeremy Conley,104,8000.0,Shoes,Clothing,offline,Chennai,2026-03-04,3,Card,0.35,Je****@gmail.com,824****487,successful,4449,15600.0
1198,Christopher Villa,106,80000.0,Sofa,Furniture,online,Delhi,2026-04-11,3,Card,0.2,Ch****@yahoo.com,794****574,successful,4450,192000.0
1125,Jeanne Suarez,107,50000.0,Dining Table,Furniture,offline,Mumbai,2026-01-19,2,NetBanking,0.15,Je****@yahoo.com,643****212,successful,4451,85000.0
1109,Michael Wilkins,105,45000.0,TV,Electronics,online,Delhi,2025-06-14,4,NetBanking,0.3,Mi****@yahoo.com,796****388,successful,4452,125999.99999999999
1378,Joyce Simmons,105,45000.0,TV,Electronics,offline,Hyderabad,2025-01-05,2,Card,0.4,Jo****@yahoo.com,788****049,successful,4453,54000.0
1901,Michael Harrison,108,15000.0,Mixer Grinder,Home Appliances,offline,Hyderabad,2025-12-04,1,Cash,0.4,Mi****@yahoo.com,880****236,successful,4454,9000.0
1454,Shelly Smith,104,8000.0,Shoes,Clothing,online,Mumbai,2026-02-21,4,NetBanking,0.25,Sh****@gmail.com,771****047,successful,4455,24000.0
1776,Jason Johns,104,8000.0,Shoes,Clothing,online,Chennai,2025-12-11,1,UPI,0.4,Ja****@gmail.com,915****561,successful,4456,4800.0
1673,Carol Figueroa,102,70000.0,Phone,Electronics,offline,Bangalore,2025-08-17,4,NetBanking,0.05,Ca****@yahoo.com,696****666,successful,4457,266000.0
1286,Michele Lewis,109,65000.0,Refrigerator,Home Appliances,offline,Delhi,2025-12-19,4,Card,0.3,Mi****@outlook.com,784****025,successful,4458,182000.0
1465,Sharon Hernandez,105,45000.0,TV,Electronics,online,Delhi,2025-07-14,5,NetBanking,0.25,Sh****@gmail.com,969****290,successful,4459,168750.0
1147,Kimberly Martin,104,8000.0,Shoes,Clothing,offline,Delhi,2025-07-16,5,Card,0.35,Ki****@gmail.com,682****166,successful,4460,26000.0
1806,Michele Lewis,109,65000.0,Refrigerator,Home Appliances,offline,Bangalore,2025-12-20,5,Card,0.25,Mi****@yahoo.com,781****142,successful,4461,243750.0
1852,Henry Wyatt,107,50000.0,Dining Table,Furniture,offline,Delhi,2025-04-22,2,Cash,0.4,He****@gmail.com,663****990,successful,4462,60000.0
1070,Mark Holt,103,1300.0,Shirt,Clothing,online,Delhi,2025-10-11,5,Card,0.4,Ma****@gmail.com,606****962,successful,4463,3900.0
1442,Donna Jackson,109,65000.0,Refrigerator,Home Appliances,online,Bangalore,2025-08-24,4,NetBanking,0.35,Do****@gmail.com,865****285,successful,4464,169000.0
1661,Amanda Huff,110,45000.0,Microwave,Home Appliances,offline,Chennai,2025-12-30,1,UPI,0.05,Am****@gmail.com,747****138,successful,4465,42750.0
1353,Tonya Johnson,110,45000.0,Microwave,Home Appliances,online,Delhi,2025-06-04,5,NetBanking,0.25,To****@gmail.com,993****216,successful,4466,168750.0
1494,Pamela Wong,101,250000.0,Laptop,Electronics,offline,Chennai,2025-11-08,1,UPI,0.3,Pa****@outlook.com,800****760,successful,4467,175000.0
1708,Lori Bell,106,80000.0,Sofa,Furniture,online,Chennai,2025-07-31,3,UPI,0.4,Lo****@outlook.com,908****347,successful,4468,144000.0
1090,Richard Walker,106,80000.0,Sofa,Furniture,online,Chennai,2025-05-06,1,Card,0.25,Ri****@outlook.com,771****158,successful,4469,60000.0
1618,Malik Torres,108,15000.0,Mixer Grinder,Home Appliances,online,Chennai,2025-08-23,3,UPI,0.25,Ma****@gmail.com,690****612,successful,4470,33750.0
1729,Samuel Bishop,106,80000.0,Sofa,Furniture,online,Bangalore,2025-06-12,3,NetBanking,0.4,Sa****@outlook.com,899****860,successful,4471,144000.0
1443,Hailey Watson,109,65000.0,Refrigerator,Home Appliances,online,Bangalore,2025-05-02,5,Card,0.4,Ha****@outlook.com,856****465,successful,4472,195000.0
1981,Jennifer Foster,107,50000.0,Dining Table,Furniture,offline,Chennai,2026-01-13,3,Card,0.3,Je****@outlook.com,961****694,successful,4473,105000.0
1441,Alison Tucker,101,250000.0,Laptop,Electronics,offline,Hyderabad,2026-02-17,4,Card,0.25,Al****@gmail.com,630****094,successful,4474,750000.0
1748,Misty Hensley,104,8000.0,Shoes,Clothing,online,Delhi,2025-06-04,2,Cash,0.05,Mi****@gmail.com,807****398,successful,4475,15200.0
1791,Brenda Owens,104,8000.0,Shoes,Clothing,offline,Bangalore,2025-10-11,3,UPI,0.4,Br****@gmail.com,737****030,successful,4476,14400.0
1584,Megan Cruz,103,1300.0,Shirt,Clothing,offline,Mumbai,2025-11-15,1,Card,0.3,Me****@yahoo.com,698****564,successful,4477,909.9999999999999
1875,Jason Prince,103,1300.0,Shirt,Clothing,offline,Chennai,2025-06-27,3,Card,0.3,Ja****@yahoo.com,625****906,successful,4478,2730.0
1976,Hannah Snow,108,15000.0,Mixer Grinder,Home Appliances,online,Hyderabad,2025-12-10,1,Card,0.1,Ha****@gmail.com,801****289,successful,4479,13500.0
1772,Alexandra Lane,108,15000.0,Mixer Grinder,Home Appliances,online,Mumbai,2025-08-17,3,NetBanking,0.25,Al****@gmail.com,645****427,successful,4480,33750.0
1369,Ashley Myers,104,8000.0,Shoes,Clothing,online,Chennai,2026-03-04,2,Card,0.2,As****@gmail.com,704****431,successful,4481,12800.0
1084,Nicole Moss,103,1300.0,Shirt,Clothing,offline,Delhi,2025-07-10,1,Card,0.15,Ni****@gmail.com,921****993,successful,4482,1105.0
1233,Heather Reilly,110,45000.0,Microwave,Home Appliances,offline,Bangalore,2025-10-07,4,UPI,0.15,He****@gmail.com,952****068,successful,4483,153000.0
1686,Jennifer Perry,104,8000.0,Shoes,Clothing,online,Hyderabad,2025-06-20,3,NetBanking,0.05,Je****@yahoo.com,937****551,successful,4484,22800.0
1398,Nancy Howell,108,15000.0,Mixer Grinder,Home Appliances,online,Bangalore,2025-08-13,3,UPI,0.4,Na****@gmail.com,899****413,successful,4485,27000.0
1321,Daniel Taylor,107,50000.0,Dining Table,Furniture,online,Hyderabad,2025-12-07,1,UPI,0.15,Da****@gmail.com,699****962,successful,4486,42500.0
1294,Peter Reed,102,70000.0,Phone,Electronics,offline,Hyderabad,2025-10-23,4,UPI,0.2,Pe****@yahoo.com,705****125,successful,4487,224000.0
1287,Roy Mack,106,80000.0,Sofa,Furniture,online,Mumbai,2025-06-29,5,UPI,0.3,Ro****@gmail.com,725****481,successful,4488,280000.0
1858,Christopher Hansen,103,1300.0,Shirt,Clothing,offline,Delhi,2025-08-16,1,Cash,0.25,Ch****@yahoo.com,957****404,successful,4489,975.0
1392,William Montgomery,101,250000.0,Laptop,Electronics,offline,Chennai,2026-02-03,4,UPI,0.4,Wi****@yahoo.com,879****050,successful,4490,600000.0
1340,Abigail Schmidt,106,80000.0,Sofa,Furniture,online,Delhi,2026-03-19,1,UPI,0.05,Ab****@gmail.com,820****792,successful,4491,76000.0
1075,Peter Long,101,250000.0,Laptop,Electronics,online,Chennai,2025-11-05,3,Cash,0.35,Pe****@outlook.com,775****141,successful,4492,487500.0
1930,Angie Landry,107,50000.0,Dining Table,Furniture,online,Mumbai,2025-08-04,5,Cash,0.25,An****@outlook.com,636****470,successful,4493,187500.0
1413,Emily Hinton,110,45000.0,Microwave,Home Appliances,offline,Delhi,2025-07-29,1,Cash,0.4,Em****@yahoo.com,809****689,successful,4494,27000.0
1894,Marcus Bentley,101,250000.0,Laptop,Electronics,offline,Delhi,2025-05-13,3,NetBanking,0.25,Ma****@yahoo.com,619****762,successful,4495,562500.0
1158,Bryan Cunningham,102,70000.0,Phone,Electronics,online,Chennai,2026-10-04,4,UPI,0.05,Br****@yahoo.com,876****378,successful,4496,266000.0
1296,Calvin Powell,109,65000.0,Refrigerator,Home Appliances,offline,Mumbai,2025-06-19,1,NetBanking,0.05,Ca****@outlook.com,874****892,successful,4497,61750.0
1033,Craig Osborn,102,70000.0,Phone,Electronics,online,Mumbai,2025-10-28,1,Cash,0.4,Cr****@outlook.com,648****863,successful,4498,42000.0
1435,Jeffrey Wood,102,70000.0,Phone,Electronics,online,Hyderabad,2025-10-10,3,UPI,0.1,Je****@gmail.com,723****289,successful,4499,189000.0
1816,Allison Young,101,250000.0,Laptop,Electronics,online,Mumbai,2025-05-20,1,Card,0.15,Al****@gmail.com,684****113,successful,4500,212500.0
1703,Elizabeth Richards,110,45000.0,Microwave,Home Appliances,online,Bangalore,2025-11-03,3,UPI,0.15,El****@gmail.com,717****757,successful,4501,114750.0
1120,Jennifer Young,103,1300.0,Shirt,Clothing,online,Mumbai,2026-02-28,5,NetBanking,0.15,Je****@gmail.com,635****939,successful,4502,5525.0
1092,Darrell Hines,110,45000.0,Microwave,Home Appliances,offline,Chennai,2025-09-06,2,UPI,0.25,Da****@outlook.com,644****514,successful,4503,67500.0
1693,Deanna Mcguire,101,250000.0,Laptop,Electronics,online,Mumbai,2026-06-02,5,Card,0.4,De****@gmail.com,880****571,successful,4504,750000.0
1026,Johnny Casey,102,70000.0,Phone,Electronics,offline,Delhi,2025-06-22,5,NetBanking,0.2,Jo****@outlook.com,884****846,successful,4505,280000.0
1083,Tina Hawkins,109,65000.0,Refrigerator,Home Appliances,offline,Delhi,2025-07-22,2,Card,0.3,Ti****@yahoo.com,809****636,successful,4506,91000.0
1593,Michael Lucas,110,45000.0,Microwave,Home Appliances,online,Hyderabad,2026-02-11,3,NetBanking,0.15,Mi****@yahoo.com,662****928,successful,4507,114750.0
1809,David Nelson,104,8000.0,Shoes,Clothing,online,Delhi,2025-03-08,3,NetBanking,0.1,Da****@gmail.com,710****653,successful,4508,21600.0
1475,Jeremiah Jensen,107,50000.0,Dining Table,Furniture,online,Delhi,2026-03-11,2,Card,0.25,Je****@gmail.com,872****561,successful,4509,75000.0
1997,Michelle Meyer,103,1300.0,Shirt,Clothing,online,Delhi,2026-03-31,1,Cash,0.05,Mi****@gmail.com,784****815,successful,4510,1235.0
1345,Alexander Clark,105,45000.0,TV,Electronics,online,Mumbai,2025-09-10,5,Card,0.35,Al****@yahoo.com,899****317,successful,4511,146250.0
1983,Tara David,104,8000.0,Shoes,Clothing,online,Mumbai,2026-02-22,1,NetBanking,0.35,Ta****@outlook.com,914****348,successful,4512,5200.0
1644,Kathy Davis,108,15000.0,Mixer Grinder,Home Appliances,online,Delhi,2026-02-11,2,UPI,0.05,Ka****@gmail.com,796****935,successful,4513,28500.0
1845,Brendan Ruiz,101,250000.0,Laptop,Electronics,offline,Bangalore,2026-01-04,1,Cash,0.2,Br****@gmail.com,781****041,successful,4514,200000.0
1859,Joseph Herrera,109,65000.0,Refrigerator,Home Appliances,offline,Delhi,2025-08-01,1,NetBanking,0.3,Jo****@gmail.com,630****728,successful,4515,45500.0
1019,Judy Graham,107,50000.0,Dining Table,Furniture,offline,Hyderabad,2026-04-10,3,Cash,0.2,Ju****@outlook.com,880****595,successful,4516,120000.0
1994,Laurie Barnes,104,8000.0,Shoes,Clothing,offline,Hyderabad,2025-11-20,5,Cash,0.05,La****@yahoo.com,773****067,successful,4517,38000.0
1605,Brian Taylor,104,8000.0,Shoes,Clothing,online,Hyderabad,2026-12-01,1,Cash,0.35,Br****@outlook.com,900****470,successful,4518,5200.0
1139,Eric Hunter,102,70000.0,Phone,Electronics,offline,Delhi,2025-09-16,4,Card,0.1,Er****@outlook.com,791****292,successful,4519,252000.0
1092,Darrell Hines,102,70000.0,Phone,Electronics,online,Chennai,2026-01-30,3,NetBanking,0.3,Da****@outlook.com,644****514,successful,4520,147000.0
1220,Andrew Pena,105,45000.0,TV,Electronics,offline,Mumbai,2025-08-19,5,UPI,0.35,An****@gmail.com,721****115,successful,4521,146250.0
1548,Christina Porter,107,50000.0,Dining Table,Furniture,offline,Hyderabad,2025-05-11,3,UPI,0.35,Ch****@yahoo.com,774****259,successful,4522,97500.0
1070,Mark Holt,102,70000.0,Phone,Electronics,offline,Delhi,2026-06-01,1,NetBanking,0.05,Ma****@gmail.com,606****962,successful,4523,66500.0
1495,Ashley Mitchell,110,45000.0,Microwave,Home Appliances,online,Mumbai,2025-06-13,5,NetBanking,0.25,As****@gmail.com,799****134,successful,4524,168750.0
1109,Michael Wilkins,110,45000.0,Microwave,Home Appliances,online,Delhi,2025-07-28,3,NetBanking,0.3,Mi****@yahoo.com,796****388,successful,4525,94500.0
1504,Matthew Byrd,104,8000.0,Shoes,Clothing,offline,Delhi,2025-05-22,1,Card,0.25,Ma****@outlook.com,755****218,successful,4526,6000.0
1132,Sara Perez,108,15000.0,Mixer Grinder,Home Appliances,online,Chennai,2026-01-26,1,Card,0.25,Sa****@outlook.com,681****923,successful,4527,11250.0
1675,Karen Cain,106,80000.0,Sofa,Furniture,online,Bangalore,2025-11-01,3,NetBanking,0.35,Ka****@gmail.com,899****731,successful,4528,156000.0
1352,Susan Johnson,109,65000.0,Refrigerator,Home Appliances,online,Chennai,2025-10-22,2,NetBanking,0.25,Su****@outlook.com,775****056,successful,4529,97500.0
1968,Bill Wong,106,80000.0,Sofa,Furniture,online,Hyderabad,2025-11-07,1,NetBanking,0.2,Bi****@gmail.com,892****595,successful,4530,64000.0
1981,Jennifer Foster,108,15000.0,Mixer Grinder,Home Appliances,offline,Chennai,2025-09-29,4,NetBanking,0.15,Je****@outlook.com,961****694,successful,4531,51000.0
1812,Duane Lawrence,105,45000.0,TV,Electronics,online,Delhi,2025-06-27,1,UPI,0.35,Du****@gmail.com,982****388,successful,4532,29250.0
1821,Frank Bean,107,50000.0,Dining Table,Furniture,online,Hyderabad,2025-10-25,5,UPI,0.25,Fr****@outlook.com,654****696,successful,4533,187500.0
1216,Patricia Larson,107,50000.0,Dining Table,Furniture,offline,Mumbai,2025-10-13,3,UPI,0.3,Pa****@gmail.com,695****790,successful,4534,105000.0
1279,Martin Bass,101,250000.0,Laptop,Electronics,online,Chennai,2026-01-22,1,Card,0.4,Ma****@gmail.com,885****762,successful,4535,150000.0
1042,Richard Nguyen,107,50000.0,Dining Table,Furniture,online,Delhi,2025-05-18,5,Cash,0.25,Ri****@gmail.com,941****291,successful,4536,187500.0
1567,Nicholas Johnston,105,45000.0,TV,Electronics,offline,Delhi,2026-02-21,3,Cash,0.35,Ni****@gmail.com,774****499,successful,4537,87750.0
1926,David Johnson,107,50000.0,Dining Table,Furniture,online,Bangalore,2025-09-19,5,Card,0.25,Da****@gmail.com,641****388,successful,4538,187500.0
1982,Isaiah Hartman,108,15000.0,Mixer Grinder,Home Appliances,online,Chennai,2025-08-25,5,UPI,0.35,Is****@gmail.com,685****284,successful,4539,48750.0
1383,John Lutz,110,45000.0,Microwave,Home Appliances,online,Delhi,2025-06-30,5,UPI,0.25,Jo****@outlook.com,766****268,successful,4540,168750.0
1693,Deanna Mcguire,109,65000.0,Refrigerator,Home Appliances,online,Mumbai,2026-10-04,3,UPI,0.3,De****@gmail.com,880****571,successful,4541,136500.0
1760,Brittney Johnson,106,80000.0,Sofa,Furniture,online,Delhi,2026-02-23,4,NetBanking,0.35,Br****@gmail.com,772****979,successful,4542,208000.0
1196,Ashley Ortiz,106,80000.0,Sofa,Furniture,offline,Bangalore,2025-12-28,-1,NetBanking,0.1,As****@gmail.com,944****093,successful,4543,-72000.0
1690,Anthony Evans,110,45000.0,Microwave,Home Appliances,online,Delhi,2025-06-26,3,Card,0.1,An****@gmail.com,812****645,successful,4544,121500.0
1502,Jillian Soto,105,45000.0,TV,Electronics,online,Hyderabad,2026-04-07,2,Cash,0.1,Ji****@gmail.com,855****229,successful,4545,81000.0
1953,Andrea Smith,102,70000.0,Phone,Electronics,online,Hyderabad,2025-12-02,2,NetBanking,0.1,An****@gmail.com,853****274,successful,4546,126000.0
1968,Bill Wong,106,80000.0,Sofa,Furniture,offline,Hyderabad,2025-10-15,4,NetBanking,0.1,Bi****@gmail.com,892****595,successful,4547,288000.0
1205,Timothy Jimenez,102,70000.0,Phone,Electronics,online,Bangalore,2025-04-25,1,UPI,0.35,Ti****@gmail.com,725****888,successful,4548,45500.0
1101,Timothy Smith,105,45000.0,TV,Electronics,offline,Delhi,2025-11-11,1,NetBanking,0.1,Ti****@gmail.com,666****404,successful,4549,40500.0
1791,Brenda Owens,106,80000.0,Sofa,Furniture,offline,Bangalore,2026-03-04,1,Card,0.4,Br****@gmail.com,737****030,successful,4550,48000.0
